Symbol_Period,Initial_Open,Close,High,Low,Prev_Close,Volume,Label,Start_Date,End_Date
KOTAKBANK_4321-4410,1433.8,1938.15,2027.0,1230.6,1423.5,513023877.0,Ascending Triangle,2020-09-03,2021-01-11
LT_91-180,799.75,1107.4,1149.75,798.0,795.55,32614074.0,Triple Bottom Reversal,2004-10-28,2005-03-08
LT_181-270,1115.1,1263.25,1268.45,920.0,1107.4,21507525.0,Triple Bottom Reversal,2005-03-09,2005-07-13
LT_271-360,1264.0,1639.2,1650.0,1220.0,1263.25,19997893.0,Triple Bottom Reversal,2005-07-14,2005-11-25
LT_361-450,1650.0,2641.85,2649.0,1641.15,1639.2,40381309.0,Ascending Triangle,2005-11-26,2006-04-05
LT_451-540,2650.0,2320.55,2909.0,1814.75,2641.85,40037263.0,Triple Bottom Reversal,2006-04-07,2006-08-11
LT_631-720,1410.0,1699.5,1775.9,1375.0,1409.8,56576259.0,Triple Bottom Reversal,2006-12-21,2007-05-08
LT_721-810,1718.0,2565.3,2732.0,1652.15,1699.5,80518397.0,Ascending Triangle,2007-05-09,2007-09-12
LT_901-990,3600.0,2756.15,3950.0,2551.0,3696.55,89452995.0,Descending Triangle,2008-01-22,2008-06-04
LT_991-1080,2750.0,1005.1,2911.0,850.0,2756.15,146979383.0,Head and Shoulders,2008-06-05,2008-10-14
LT_1351-1440,1650.0,1640.75,1720.0,1389.9,1650.8,121476407.0,Triple Bottom Reversal,2009-11-26,2010-04-09
LT_1531-1620,1791.0,1935.15,2212.7,1762.0,1789.9,92541991.0,Head and Shoulders,2010-08-17,2010-12-23
LT_1981-2070,1116.2,1616.5,1657.4,1106.05,1134.9,151912384.0,Triple Bottom Reversal,2012-06-04,2012-10-10
LT_2071-2160,1620.55,1462.9,1720.0,1427.55,1616.5,115003696.0,Descending Triangle,2012-10-11,2013-02-19
LT_2161-2250,1470.0,1451.65,1652.0,1313.0,1462.9,144612871.0,Symmetrical Triangle,2013-02-20,2013-07-01
LT_2251-2340,1449.7,943.65,1449.7,677.15,1451.65,234150859.0,Triple Bottom Reversal,2013-07-02,2013-11-11
LT_2341-2430,945.0,1216.6,1268.55,912.1,943.65,189268498.0,Triple Bottom Reversal,2013-11-12,2014-03-21
LT_2701-2790,1635.0,1509.5,1888.0,1504.0,1629.3,159012090.0,Double Top,2015-05-05,2015-09-07
LT_2791-2880,1515.0,1116.1,1629.6,1069.1,1509.5,190640120.0,Symmetrical Triangle,2015-09-08,2016-01-20
LT_2881-2970,1130.0,1460.6,1496.45,1016.05,1116.1,199773683.0,Triple Bottom Reversal,2016-01-21,2016-06-03
LT_2971-3060,1462.8,1447.95,1615.0,1401.0,1460.6,139419852.0,Symmetrical Triangle,2016-06-06,2016-10-17
LT_3061-3150,1457.7,1476.95,1520.0,1295.1,1447.95,123620921.0,Triple Bottom Reversal,2016-10-18,2017-02-22
LT_3331-3420,1211.1,1307.55,1470.0,1175.0,1209.5,232128850.0,Symmetrical Triangle,2017-11-16,2018-03-27
LT_4051-4140,913.0,1452.2,1593.0,884.0,915.2,508337782.0,Ascending Triangle,2020-10-15,2021-02-22
MARUTI_1-90,164.9,342.95,356.6,155.0,164.9,441511450.0,Triple Bottom Reversal,2003-07-09,2003-11-12
MARUTI_181-270,450.0,417.4,599.8,300.0,448.7,545645701.0,Triple Bottom Reversal,2004-03-24,2004-07-29
MARUTI_271-360,420.0,431.2,442.0,338.0,417.4,431530884.0,Triple Bottom Reversal,2004-07-30,2004-12-07
MARUTI_361-450,431.0,412.15,507.5,389.15,431.2,203438684.0,Double Top,2004-12-08,2005-04-18
MARUTI_631-720,649.5,912.55,974.95,631.55,645.1,156856845.0,Symmetrical Triangle,2006-01-03,2006-05-17
MARUTI_721-810,912.5,928.15,966.8,655.0,912.55,106441424.0,Triple Bottom Reversal,2006-05-18,2006-09-20
MARUTI_901-990,943.8,729.15,972.85,715.05,940.25,63447103.0,Descending Triangle,2007-02-02,2007-06-14
MARUTI_991-1080,734.9,1060.15,1224.0,715.0,729.15,71888659.0,Triple Bottom Reversal,2007-06-15,2007-10-22
MARUTI_1081-1170,1061.0,832.9,1248.0,700.0,1060.15,52556065.0,Head and Shoulders,2007-10-23,2008-02-27
MARUTI_1171-1260,830.0,564.75,944.5,535.0,832.9,63564455.0,Descending Triangle,2008-02-28,2008-07-11
MARUTI_1261-1350,574.7,530.35,766.0,467.8,564.75,84404392.0,Head and Shoulders,2008-07-14,2008-11-24
MARUTI_1351-1440,574.0,846.6,854.8,433.0,530.35,119281295.0,Triple Bottom Reversal,2008-11-25,2009-04-15
MARUTI_1621-1710,1468.0,1226.8,1519.8,1221.0,1461.65,54773789.0,Head and Shoulders,2010-01-07,2010-05-19
MARUTI_1711-1800,1238.8,1458.6,1470.0,1126.85,1226.8,58207991.0,Triple Bottom Reversal,2010-05-20,2010-09-23
MARUTI_1801-1890,1465.0,1242.4,1585.0,1150.3,1458.6,32239927.0,Head and Shoulders,2010-09-24,2011-02-01
MARUTI_1981-2070,1215.0,1094.55,1283.4,1010.0,1224.95,45591818.0,Symmetrical Triangle,2011-06-14,2011-10-21
MARUTI_2071-2160,1112.0,1330.55,1375.0,900.0,1094.55,69668681.0,Triple Bottom Reversal,2011-10-24,2012-03-02
MARUTI_2251-2340,1214.0,1499.3,1509.1,1074.3,1220.55,85054691.0,Triple Bottom Reversal,2012-07-11,2012-11-20
MARUTI_2341-2430,1500.25,1283.8,1639.0,1262.0,1499.3,62525211.0,Double Top,2012-11-21,2013-04-01
MARUTI_2701-2790,1899.0,2917.1,2966.0,1876.2,1897.85,32254720.0,Triple Bottom Reversal,2014-05-06,2014-09-11
MARUTI_2791-2880,2921.0,3725.8,3758.5,2902.0,2917.1,27667794.0,Triple Bottom Reversal,2014-09-12,2015-01-28
MARUTI_2881-2970,3745.0,3742.55,3898.95,3360.0,3725.8,28730878.0,Ascending Triangle,2015-01-29,2015-06-10
MARUTI_3061-3150,4467.9,3236.5,4790.0,3193.25,4458.95,78848754.0,Symmetrical Triangle,2015-10-20,2016-02-29
MARUTI_3151-3240,3200.9,4321.4,4382.0,3200.9,3236.5,73301451.0,Triple Bottom Reversal,2016-03-01,2016-07-13
MARUTI_3331-3420,4849.0,6342.4,6359.0,4792.45,4830.15,49955782.0,Ascending Triangle,2016-11-25,2017-04-05
MARUTI_3421-3510,6335.0,7608.45,7920.0,6021.0,6342.4,40362507.0,Ascending Triangle,2017-04-06,2017-08-14
MARUTI_3511-3600,7649.1,9700.0,9996.4,7475.1,7608.45,39749201.0,Triple Bottom Reversal,2017-08-16,2017-12-22
MARUTI_3691-3780,8795.0,8626.7,9929.0,8255.5,8775.2,43355961.0,Head and Shoulders,2018-05-09,2018-09-14
MARUTI_3781-3870,8587.0,6511.05,8659.7,6317.7,8626.7,79397615.0,Symmetrical Triangle,2018-09-17,2019-01-28
MARUTI_4051-4140,7477.0,6386.05,7758.7,6103.2,7471.15,75903713.0,Symmetrical Triangle,2019-10-27,2020-03-03
MARUTI_4141-4230,6390.0,5875.35,6480.0,4001.1,6386.05,154573767.0,Cup and Handle,2020-03-04,2020-07-16
MARUTI_4321-4410,7040.0,6768.55,8329.0,6724.6,6965.85,101410773.0,Double Top,2020-11-23,2021-04-05
NESTLEIND_1-90,2555.0,2893.85,3244.0,2295.0,2555.0,1809406.0,Ascending Triangle,2010-01-08,2010-05-20
NESTLEIND_91-180,2880.0,3313.25,3334.0,2670.1,2893.85,2852912.0,Triple Bottom Reversal,2010-05-21,2010-09-24
NESTLEIND_181-270,3317.0,3256.95,4224.0,3125.0,3313.25,2588238.0,Head and Shoulders,2010-09-27,2011-02-02
NESTLEIND_271-360,3250.0,4153.45,4220.8,3162.25,3256.95,2462054.0,Ascending Triangle,2011-02-03,2011-06-14
NESTLEIND_451-540,4300.95,4403.2,4588.7,3925.0,4279.55,2069261.0,Triple Bottom Reversal,2011-10-25,2012-03-03
NESTLEIND_541-630,4418.4,4496.55,5024.0,4351.0,4403.2,3080321.0,Head and Shoulders,2012-03-05,2012-07-11
NESTLEIND_631-720,4524.0,4627.4,5429.0,4300.0,4496.55,2167824.0,Symmetrical Triangle,2012-07-12,2012-11-21
NESTLEIND_901-990,5010.0,5464.2,5844.0,4565.5,5010.85,3851394.0,Double Top,2013-08-12,2013-12-20
NESTLEIND_1081-1170,4709.0,6384.6,6620.0,4525.0,4686.55,3485528.0,Ascending Triangle,2014-05-07,2014-09-12
NESTLEIND_1171-1260,6375.0,7214.45,7430.0,5635.0,6384.6,1920139.0,Inverse Head and Shoulders,2014-09-15,2015-01-29
NESTLEIND_1261-1350,7220.0,6164.7,7505.0,5501.0,7214.45,5602803.0,Symmetrical Triangle,2015-01-30,2015-06-11
NESTLEIND_1351-1440,6184.5,6536.5,6998.0,5651.0,6164.7,6682772.0,Ascending Triangle,2015-06-12,2015-10-20
NESTLEIND_1441-1530,6545.0,5052.25,6629.0,4981.0,6536.5,3874001.0,Descending Triangle,2015-10-21,2016-03-01
NESTLEIND_1531-1620,5080.0,6567.0,6705.0,5005.0,5052.25,3870123.0,Ascending Triangle,2016-03-02,2016-07-14
NESTLEIND_1621-1710,6575.0,6159.25,7369.0,5656.05,6567.0,3219584.0,Descending Triangle,2016-07-15,2016-11-25
NESTLEIND_1711-1800,6158.25,6616.8,6720.0,5746.0,6159.25,3235783.0,Triple Bottom Reversal,2016-11-28,2017-04-06
NESTLEIND_1891-1980,6690.0,7828.5,8039.05,6578.05,6680.3,4543146.0,Ascending Triangle,2017-08-17,2017-12-26
NESTLEIND_1981-2070,7864.0,9120.75,9497.0,6887.25,7828.5,5690386.0,Triple Bottom Reversal,2017-12-27,2018-05-09
NESTLEIND_2161-2250,10247.0,11399.1,11517.0,9047.05,10175.05,6960967.0,Triple Bottom Reversal,2018-09-18,2019-01-29
NESTLEIND_2341-2430,11615.5,14813.4,15125.85,11265.0,11613.75,7593267.0,Triple Bottom Reversal,2019-06-14,2019-10-27
NESTLEIND_2611-2700,17324.0,17786.4,17848.9,15100.0,17229.95,11917667.0,Ascending Triangle,2020-07-20,2020-11-23
NTPC_91-180,91.5,92.1,99.0,80.0,91.35,342499904.0,Cup and Handle,2005-03-17,2005-07-21
NTPC_181-270,82.95,103.85,110.0,82.95,92.1,358411898.0,Ascending Triangle,2005-07-22,2005-12-02
NTPC_271-360,101.4,139.6,142.6,101.0,103.85,342573040.0,Ascending Triangle,2005-12-05,2006-04-18
NTPC_361-450,140.0,122.8,144.9,85.1,139.6,293093164.0,Triple Bottom Reversal,2006-04-19,2006-08-22
NTPC_631-720,158.4,189.5,197.5,149.0,156.75,315976734.0,Ascending Triangle,2007-05-17,2007-09-20
NTPC_811-900,213.5,163.15,227.4,156.65,211.55,712242588.0,Descending Triangle,2008-01-30,2008-06-12
NTPC_901-990,167.9,144.3,196.9,143.0,163.15,595268230.0,Head and Shoulders,2008-06-13,2008-10-22
NTPC_1441-1530,193.55,200.65,222.3,175.35,193.55,284687731.0,Ascending Triangle,2010-08-25,2010-12-31
NTPC_1711-1800,171.4,170.85,183.4,152.05,173.3,221692362.0,Triple Bottom Reversal,2011-09-22,2012-02-01
NTPC_1891-1980,154.7,168.7,175.5,137.0,155.1,212194940.0,Ascending Triangle,2012-06-12,2012-10-18
NTPC_1981-2070,168.0,153.85,172.0,146.5,168.7,400008483.0,Head and Shoulders,2012-10-19,2013-02-27
NTPC_2071-2160,154.3,142.3,162.9,136.15,153.85,500769068.0,Descending Triangle,2013-02-28,2013-07-09
NTPC_2161-2250,143.5,154.65,157.5,122.6,142.3,349171313.0,Triple Bottom Reversal,2013-07-10,2013-11-20
NTPC_2791-2880,142.0,148.75,152.75,116.9,142.45,462062501.0,Triple Bottom Reversal,2016-02-01,2016-06-13
NTPC_2881-2970,148.35,152.0,170.0,142.85,148.75,339134117.0,Double Top,2016-06-14,2016-10-25
NTPC_3511-3600,149.8,123.55,160.8,123.0,149.85,1181783494.0,Symmetrical Triangle,2018-12-31,2019-05-13
NTPC_3781-3870,109.45,91.5,118.9,73.2,109.3,1869941598.0,Ascending Triangle,2020-02-03,2020-06-17
NTPC_3871-3960,91.8,84.65,108.0,78.1,91.5,2173852893.0,Double Top,2020-06-18,2020-10-22
NTPC_3961-4050,86.0,112.55,113.7,83.05,84.65,3408073930.0,Triple Bottom Reversal,2020-10-23,2021-03-02
ONGC_181-270,115.5,137.75,147.5,98.15,114.25,2254788.0,Triple Bottom Reversal,2000-09-21,2001-01-29
ONGC_271-360,136.1,155.15,168.0,121.0,137.75,2570530.0,Triple Bottom Reversal,2001-01-30,2001-06-08
ONGC_451-540,138.0,233.65,259.0,129.2,137.2,5170656.0,Triple Bottom Reversal,2001-10-18,2002-02-27
ONGC_541-630,238.0,329.7,415.9,214.0,233.65,60909509.0,Head and Shoulders,2002-02-28,2002-07-08
ONGC_631-720,332.95,372.3,410.0,329.0,329.7,21382136.0,Ascending Triangle,2002-07-09,2002-11-18
ONGC_721-810,372.0,357.1,390.45,333.0,372.3,11232110.0,Symmetrical Triangle,2002-11-20,2003-03-28
ONGC_901-990,489.0,693.6,695.0,486.9,481.45,83124844.0,Ascending Triangle,2003-08-07,2003-12-11
ONGC_991-1080,700.0,862.7,1000.0,665.0,693.6,181012876.0,Triple Bottom Reversal,2003-12-12,2004-04-22
ONGC_1351-1440,865.0,996.5,1082.0,845.0,874.45,104019871.0,Ascending Triangle,2005-05-18,2005-09-22
ONGC_1441-1530,996.0,1184.45,1298.0,810.0,996.5,103396333.0,Triple Bottom Reversal,2005-09-23,2006-02-02
ONGC_1531-1620,1188.0,1030.65,1513.9,920.0,1184.45,150613427.0,Head and Shoulders,2006-02-03,2006-06-15
ONGC_1621-1710,1050.0,1152.3,1254.8,983.4,1030.65,98493672.0,Double Top,2006-06-16,2006-10-20
ONGC_1711-1800,1170.0,773.05,1170.0,726.5,1152.3,125876282.0,Descending Triangle,2006-10-21,2007-03-05
ONGC_1891-1980,905.0,1220.7,1385.05,768.0,901.05,125493717.0,Ascending Triangle,2007-07-16,2007-11-20
ONGC_2071-2160,1034.0,1105.4,1114.0,778.7,1008.2,188240877.0,Triple Bottom Reversal,2008-04-02,2008-08-11
ONGC_2251-2340,640.0,947.2,975.8,587.8,642.95,165332515.0,Ascending Triangle,2008-12-29,2009-05-18
ONGC_2431-2520,1155.15,1087.65,1277.65,934.25,1155.15,85548379.0,Head and Shoulders,2009-09-23,2010-02-05
ONGC_2521-2610,1036.75,1186.05,1230.0,996.0,1087.65,88641524.0,Symmetrical Triangle,2010-02-06,2010-06-17
ONGC_2971-3060,253.9,269.85,304.25,244.75,255.0,293554311.0,Double Top,2011-11-25,2012-04-02
ONGC_3241-3330,264.9,323.75,355.0,255.25,265.1,388108568.0,Ascending Triangle,2012-12-21,2013-05-03
ONGC_3331-3420,325.95,292.7,353.05,234.2,323.75,372744709.0,Head and Shoulders,2013-05-06,2013-09-10
ONGC_3511-3600,287.55,416.75,425.0,264.15,287.15,396682415.0,Triple Bottom Reversal,2014-01-21,2014-06-03
ONGC_3601-3690,416.15,397.1,471.85,384.15,416.75,533886325.0,Double Top,2014-06-04,2014-10-16
ONGC_3691-3780,397.2,324.75,429.0,312.65,397.1,413130828.0,Head and Shoulders,2014-10-17,2015-02-27
ONGC_3781-3870,329.7,298.7,343.2,297.3,324.75,351608139.0,Head and Shoulders,2015-02-28,2015-07-09
ONGC_4051-4140,208.45,231.4,241.55,200.0,208.8,377935011.0,Cup and Handle,2016-04-04,2016-08-11
ONGC_4141-4230,232.3,192.95,314.6,192.5,231.4,505235481.0,Symmetrical Triangle,2016-08-12,2016-12-23
ONGC_4411-4500,159.5,207.35,208.7,159.0,159.35,696085034.0,Ascending Triangle,2017-09-15,2018-01-23
ONGC_4501-4590,209.2,170.3,212.85,155.15,207.35,565465663.0,Descending Triangle,2018-01-24,2018-06-06
ONGC_4591-4680,170.1,162.1,185.4,144.7,170.3,637356879.0,Head and Shoulders,2018-06-07,2018-10-17
ONGC_4771-4860,148.75,153.1,178.9,143.1,147.5,1231527730.0,Head and Shoulders,2019-02-27,2019-07-11
ONGC_4951-5040,130.4,69.85,133.55,50.0,130.25,2186820104.0,Head and Shoulders,2019-11-27,2020-04-03
ONGC_5041-5130,71.2,77.1,93.1,60.8,69.85,1934012629.0,Head and Shoulders,2020-04-07,2020-08-14
ONGC_5131-5220,77.5,90.55,105.6,64.1,77.1,2438984900.0,Triple Bottom Reversal,2020-08-17,2020-12-22
POWERGRID_1-90,89.8,98.05,167.5,78.95,89.8,2295533989.0,Double Top,2007-10-05,2008-02-11
POWERGRID_91-180,101.0,79.3,113.8,77.5,98.05,442380419.0,Double Top,2008-02-12,2008-06-25
POWERGRID_181-270,79.75,72.4,106.15,52.0,79.3,313514927.0,Double Top,2008-06-26,2008-11-05
POWERGRID_271-360,71.0,98.4,100.5,66.25,72.4,341278964.0,Triple Bottom Reversal,2008-11-06,2009-03-24
POWERGRID_541-630,105.9,109.35,121.45,102.15,104.55,156251590.0,Ascending Triangle,2009-12-17,2010-05-03
POWERGRID_631-720,109.4,108.05,110.75,98.5,109.35,121320295.0,Triple Bottom Reversal,2010-05-04,2010-09-06
POWERGRID_991-1080,96.05,109.4,110.75,94.15,95.85,305498795.0,Triple Bottom Reversal,2011-10-05,2012-02-14
POWERGRID_1441-1530,112.25,93.75,112.25,86.55,111.15,423004670.0,Descending Triangle,2013-07-23,2013-12-03
POWERGRID_1531-1620,93.6,107.65,109.6,93.25,93.75,1004838283.0,Triple Bottom Reversal,2013-12-04,2014-04-11
POWERGRID_1801-1890,137.6,143.1,159.2,134.8,138.45,219345094.0,Double Top,2015-01-12,2015-05-25
POWERGRID_1981-2070,133.0,136.7,150.35,126.2,132.35,266872050.0,Cup and Handle,2015-10-01,2016-02-11
POWERGRID_2071-2160,138.0,155.8,157.95,129.2,136.7,371366408.0,Triple Bottom Reversal,2016-02-12,2016-06-24
POWERGRID_2161-2250,153.05,174.0,187.7,153.0,155.8,395641458.0,Head and Shoulders,2016-06-27,2016-11-07
POWERGRID_2251-2340,174.25,194.0,209.25,166.95,174.0,493484873.0,Double Top,2016-11-08,2017-03-17
POWERGRID_2341-2430,194.0,216.65,220.0,191.45,194.0,427476056.0,Cup and Handle,2017-03-20,2017-07-27
POWERGRID_2431-2520,216.1,200.25,226.6,196.85,216.65,493618116.0,Head and Shoulders,2017-07-28,2017-12-06
POWERGRID_2521-2610,200.25,208.1,208.9,189.0,200.25,574797594.0,Triple Bottom Reversal,2017-12-07,2018-04-19
POWERGRID_2701-2790,197.0,195.65,205.0,176.65,197.15,418954021.0,Triple Bottom Reversal,2018-08-29,2019-01-10
POWERGRID_2791-2880,194.9,185.65,204.7,172.5,195.65,577569672.0,Descending Triangle,2019-01-11,2019-05-24
POWERGRID_2881-2970,186.45,196.5,216.25,185.0,185.65,673077554.0,Head and Shoulders,2019-05-27,2019-10-07
POWERGRID_3061-3150,190.5,174.85,199.55,122.15,190.55,1348122801.0,Ascending Triangle,2020-02-14,2020-06-30
RELIANCE_1-90,237.5,319.5,380.0,197.15,237.5,982903251.0,Ascending Triangle,2000-01-03,2000-05-15
RELIANCE_91-180,320.0,347.5,389.8,307.1,319.5,503948595.0,Ascending Triangle,2000-05-16,2000-09-20
RELIANCE_181-270,347.9,377.65,384.5,283.35,347.5,370045770.0,Triple Bottom Reversal,2000-09-21,2001-01-29
RELIANCE_271-360,378.55,370.4,451.0,290.0,377.65,451074866.0,Ascending Triangle,2001-01-30,2001-06-08
RELIANCE_541-630,326.8,271.85,340.0,248.6,325.75,210098380.0,Descending Triangle,2002-02-28,2002-07-08
RELIANCE_811-900,281.1,350.6,364.0,257.15,285.45,438763273.0,Triple Bottom Reversal,2003-03-31,2003-08-06
RELIANCE_901-990,353.15,493.1,512.0,348.65,350.6,570258551.0,Ascending Triangle,2003-08-07,2003-12-11
RELIANCE_1261-1350,528.0,525.95,600.8,490.0,529.95,437446029.0,Descending Triangle,2005-01-06,2005-05-17
RELIANCE_1351-1440,528.0,754.45,840.0,515.6,525.95,588757058.0,Triple Bottom Reversal,2005-05-18,2005-09-22
RELIANCE_1441-1530,768.0,708.65,937.0,580.1,754.45,641487481.0,Head and Shoulders,2005-09-23,2006-02-02
RELIANCE_1531-1620,707.0,895.35,1184.4,683.5,708.65,587156915.0,Head and Shoulders,2006-02-03,2006-06-15
RELIANCE_1621-1710,908.0,1203.55,1221.8,903.0,895.35,364272017.0,Symmetrical Triangle,2006-06-16,2006-10-20
RELIANCE_1801-1890,1274.0,1773.05,1800.0,1261.1,1259.35,210539044.0,Symmetrical Triangle,2007-03-06,2007-07-13
RELIANCE_1891-1980,1780.0,2784.85,2989.0,1683.2,1773.05,323235350.0,Symmetrical Triangle,2007-07-16,2007-11-20
RELIANCE_1981-2070,2770.0,2345.25,3298.0,2120.0,2784.85,302277161.0,Double Top,2007-11-21,2008-04-01
RELIANCE_2251-2340,1200.0,2367.55,2535.0,1065.0,1210.15,462180184.0,Triple Bottom Reversal,2008-12-29,2009-05-18
RELIANCE_2611-2700,1080.2,1081.8,1094.45,915.0,1071.4,419209961.0,Triple Bottom Reversal,2010-06-18,2010-10-22
RELIANCE_2791-2880,984.65,847.75,1065.9,828.1,977.4,351566869.0,Head and Shoulders,2011-03-04,2011-07-12
RELIANCE_3061-3150,744.25,790.8,799.0,673.05,740.55,275834474.0,Triple Bottom Reversal,2012-04-03,2012-08-08
RELIANCE_3151-3240,788.9,837.85,881.6,682.35,790.8,279291501.0,Cup and Handle,2012-08-09,2012-12-20
RELIANCE_3511-3600,872.65,1095.4,1145.25,793.1,869.75,320654404.0,Triple Bottom Reversal,2014-01-21,2014-06-03
RELIANCE_3601-3690,1092.65,931.0,1133.0,917.3,1095.4,288449407.0,Descending Triangle,2014-06-04,2014-10-16
RELIANCE_3781-3870,862.8,987.4,1019.75,796.45,855.55,351577771.0,Triple Bottom Reversal,2015-02-28,2015-07-09
RELIANCE_3961-4050,934.0,1034.45,1089.75,888.1,934.75,364348027.0,Ascending Triangle,2015-11-20,2016-04-01
RELIANCE_4321-4410,1324.0,843.85,1664.9,812.1,1321.4,382844741.0,Head and Shoulders,2017-05-09,2017-09-14
RELIANCE_4411-4500,842.0,983.25,990.95,779.1,843.85,589138959.0,Triple Bottom Reversal,2017-09-15,2018-01-23
RELIANCE_4591-4680,954.9,1151.3,1329.0,940.3,954.4,819521225.0,Double Top,2018-06-07,2018-10-17
RELIANCE_4771-4860,1228.05,1281.55,1417.5,1209.0,1220.25,802463741.0,Double Top,2019-02-27,2019-07-11
RELIANCE_4861-4950,1283.0,1560.25,1576.35,1095.3,1281.55,842792048.0,Triple Bottom Reversal,2019-07-12,2019-11-26
RELIANCE_4951-5040,1559.95,1077.45,1617.55,875.65,1560.25,1067173154.0,Head and Shoulders,2019-11-27,2020-04-03
RELIANCE_5041-5130,1102.1,2113.8,2198.8,1100.0,1077.45,2123317293.0,Ascending Triangle,2020-04-07,2020-08-14
SBIN_91-180,188.85,193.75,248.95,166.1,188.6,116019351.0,Symmetrical Triangle,2000-05-16,2000-09-20
SBIN_181-270,193.0,229.0,236.5,155.0,193.75,118331026.0,Triple Bottom Reversal,2000-09-21,2001-01-29
SBIN_451-540,183.0,252.8,264.7,168.0,186.4,71626312.0,Symmetrical Triangle,2001-10-18,2002-02-27
SBIN_631-720,242.0,239.65,246.5,220.75,241.85,17672540.0,Symmetrical Triangle,2002-07-09,2002-11-18
SBIN_721-810,240.0,275.05,319.0,239.0,239.65,227359656.0,Head and Shoulders,2002-11-20,2003-03-28
SBIN_811-900,273.0,406.3,439.0,266.75,275.05,309602534.0,Symmetrical Triangle,2003-03-31,2003-08-06
SBIN_991-1080,475.0,656.15,689.9,452.0,472.1,431138871.0,Ascending Triangle,2003-12-12,2004-04-22
SBIN_1081-1170,656.0,434.2,666.0,390.0,656.15,429283985.0,Head and Shoulders,2004-04-23,2004-08-27
SBIN_1171-1260,438.0,617.45,668.0,436.1,434.2,247811373.0,Triple Bottom Reversal,2004-08-30,2005-01-05
SBIN_1351-1440,624.0,891.65,929.8,574.0,627.4,198885953.0,Triple Bottom Reversal,2005-05-18,2005-09-22
SBIN_1531-1620,870.0,772.15,1020.0,715.0,865.0,166801631.0,Double Top,2006-02-03,2006-06-15
SBIN_1621-1710,778.1,1040.65,1054.0,684.5,772.15,116908028.0,Inverse Head and Shoulders,2006-06-16,2006-10-20
SBIN_1711-1800,1049.0,962.55,1617.4,955.0,1040.65,108686784.0,Double Top,2006-10-21,2007-03-05
SBIN_1801-1890,999.0,1559.95,1799.0,898.1,962.55,136001866.0,Inverse Head and Shoulders,2007-03-06,2007-07-13
SBIN_1891-1980,1560.0,2278.9,2450.0,1407.0,1559.95,153620143.0,Inverse Head and Shoulders,2007-07-16,2007-11-20
SBIN_1981-2070,2280.0,1623.2,2574.0,1581.0,2278.9,91568201.0,Head and Shoulders,2007-11-21,2008-04-01
SBIN_2071-2160,1652.0,1597.95,1840.0,965.65,1623.2,109406605.0,Triple Bottom Reversal,2008-04-02,2008-08-11
SBIN_2251-2340,1240.0,1576.55,1688.0,891.5,1243.1,276536394.0,Ascending Triangle,2008-12-29,2009-05-18
SBIN_2341-2430,1648.0,2170.75,2185.0,1500.0,1576.55,202272366.0,Triple Bottom Reversal,2009-05-19,2009-09-22
SBIN_2431-2520,2185.0,1897.8,2500.0,1863.1,2170.75,212819505.0,Double Top,2009-09-23,2010-02-05
SBIN_2881-2970,2414.7,1653.9,2529.7,1627.25,2400.15,241251133.0,Descending Triangle,2011-07-13,2011-11-24
SBIN_3061-3150,2142.0,2060.8,2349.7,1802.3,2130.4,250995128.0,Head and Shoulders,2012-04-03,2012-08-08
SBIN_3151-3240,2067.25,2381.25,2408.15,1815.15,2060.8,220867958.0,Triple Bottom Reversal,2012-08-09,2012-12-20
SBIN_3421-3510,1622.9,1641.85,1924.0,1573.85,1633.5,173924978.0,Double Top,2013-09-11,2014-01-20
SBIN_3511-3600,1653.9,2645.2,2834.9,1455.1,1641.85,200365459.0,Triple Bottom Reversal,2014-01-21,2014-06-03
SBIN_3691-3780,2488.0,299.9,2979.0,275.7,2466.4,1192447071.0,Symmetrical Triangle,2014-10-17,2015-02-27
SBIN_3961-4050,243.95,195.65,253.0,148.25,243.9,1853134424.0,Symmetrical Triangle,2015-11-20,2016-04-01
SBIN_4051-4140,197.3,227.15,238.0,166.4,195.65,2065609199.0,Symmetrical Triangle,2016-04-04,2016-08-11
SBIN_4231-4320,248.0,299.4,304.9,241.1,249.15,1278221712.0,Ascending Triangle,2016-12-26,2017-05-08
SBIN_4321-4410,300.9,274.2,315.3,269.55,299.4,1280909262.0,Head and Shoulders,2017-05-09,2017-09-14
SBIN_4411-4500,270.75,318.1,351.3,241.15,274.2,1942027973.0,Symmetrical Triangle,2017-09-15,2018-01-23
SBIN_4501-4590,317.7,270.15,332.75,232.35,318.1,2085942999.0,Triple Bottom Reversal,2018-01-24,2018-06-06
SBIN_4591-4680,271.05,261.15,326.4,250.45,270.15,2136152216.0,Head and Shoulders,2018-06-07,2018-10-17
SBIN_4681-4770,259.7,266.35,307.5,247.4,261.15,1741282048.0,Head and Shoulders,2018-10-19,2019-02-26
SBIN_4771-4860,268.0,363.2,373.6,266.55,266.35,2121746008.0,Ascending Triangle,2019-02-27,2019-07-11
SBIN_4861-4950,363.0,335.5,373.8,244.35,363.2,3272306251.0,Triple Bottom Reversal,2019-07-12,2019-11-26
SBIN_4951-5040,335.95,175.5,351.0,173.55,335.5,4468989047.0,Symmetrical Triangle,2019-11-27,2020-04-03
SBIN_5041-5130,184.4,196.5,207.3,149.45,175.5,6302359567.0,Symmetrical Triangle,2020-04-07,2020-08-14
